Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Paraleptophlebia	Paraleptophlebia guttata	yes						0.068	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Zelus	Zelus luridus	yes						0.091	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Allotria	Allotria elonympha	yes						0.114	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Eulepidotis	Eulepidotis caeruleilinea	yes						0.068	Occurrence		44	3	DNA sequencing	"Not in ITIS, is on Global Names (Valid genus, invalid species on IT IS)  "	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Hypena	Hypena baltimoralis	yes						0.159	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Hypena	Hypena edictalis	yes						0.114	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Hypena	Hypena scabra	yes						0.091	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Hyperstrotia	Hyperstrotia pervertens	yes						0.386	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Lophocampa	Lophocampa maculata	yes						0.091	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Orgyia	Orgyia definita	yes						0.159	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Zale	Zale duplicata	yes						0.091	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Zanclognatha	Zanclognatha laevigata	yes						0.136	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Ectropis	Ectropis crepuscularia	yes						0.023	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Epimecis	Epimecis hortaria	yes						0.205	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Eupithecia	Eupithecia columbiata	yes						0.068	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Lambdina		yes						0.091	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Lomographa	Lomographa semiclarata	yes						0.182	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Melanolophia	Melanolophia canadaria	yes						0.682	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Metarranthis	Metarranthis hypochraria	yes						0.227	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Plataea	Plataea calcaria	yes						0.068	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Probole		yes						0.068	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Pseudasellodes	Pseudasellodes fenestraria	yes						0.023	Occurrence		44	3	DNA sequencing	"Not in ITIS, is on Global Names (No Genus on IT IS)"	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Speranza 	Speranza pustularia	yes						0.091	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Parornix	Parornix anglicella	yes						0.023	Occurrence		44	3	DNA sequencing	Not in ITIS or Global Names (Invalid Genus and Species)	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Ochlodes	Ochlodes sylvanus	yes						0.136	Occurrence		44	3	DNA sequencing	Not in ITIS or Global Names (Found Ochlodes (valid genus) sylvanoides?)	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Malacosoma	Malacosoma americanum	yes						0.318	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Malacosoma	Malacosoma disstria	yes						0.409	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Parrhasius	Parrhasius m-album	yes						0.182	Occurrence		44	3	DNA sequencing	Parrhasius m-album	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Achatia	Achatia distincta	yes						0.295	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Hypotrix	Hypotrix carnetincta	yes						0.227	Occurrence		44	3	DNA sequencing	"Not in IT IS, (Valid genus, invalid species on IT IS)  "	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Lithophane		yes						0.545	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Morrisonia	Morrisonia confusa	yes						0.045	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Morrisonia	Morrisonia latex	yes						0.955	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Mythimna	Mythimna unipuncta	yes						0.182	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Ochropleura 	Ochropleura astigmata	yes						0.045	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Orthosia	Orthosia rubescens	yes						0.364	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Protoschinia	Protoschinia scutosa	yes						0.114	Occurrence		44	3	DNA sequencing	"Not in IT IS, Is on Global Names (Valid Genus, invalid species on ITIS)"	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Sunira	Sunira bicolorago	yes						0.227	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Xestia	Xestia c-nigrum	yes						0.045	Occurrence		44	3	DNA sequencing	Xestia c-nigrum 	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Calisto	Calisto aquilum	yes						0.386	Occurrence		44	3	DNA sequencing	"Not in IT IS, Is on Global Names  (Calisto is not a valid Genus on IT IS)"	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Calisto		no						0.114	Occurrence		44	3	DNA sequencing	"Not in IT IS, Is on Global Names (Calisto is not a valid Genus on IT IS)"	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Plodia	Plodia interpunctella	yes						0.159	Occurrence		44	3	DNA sequencing	"Not in IT IS, Is on Global Names (Plodia is not a valid Genus on IT IS)"	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Acleris	Acleris nigrolinea	yes						0.114	Occurrence		44	3	DNA sequencing	"Not in IT IS, Is on Global Names (Acleris is not a valid Genus on IT IS)"	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Pseudexentera	Pseudexentera cosotomaculana	yes						0.432	Occurrence		44	3	DNA sequencing	"Not in IT IS, Is on Global Names (Pseudexentera is not a valid Genus on IT IS)"	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Acoloithus	Acoloithus falsarius	yes						0.068	Occurrence		44	3	DNA sequencing	"Not in IT IS, Is on Global Names (Acoloithus is not a valid Genus on IT IS)"	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Panorpa		yes						0.136	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Nigronia	Nigronia fasciata	yes						0.205	Occurrence		44	3	DNA sequencing	Synonym for invalid Nigronia fasciatus  	JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Nigronia	Nigronia serricornis	yes						0.023	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
Acadian Flycatcher	Empidonax virescens		Tyrannidae	eBird_Taxonomy_2018						Pennsylvania	Powdermill Nature Reserve	deciduous forest	4	2015	7	2015	Spring; Summer								Euhadenoecus	Euhadenoecus puteanus	yes						0.045	Occurrence		44	3	DNA sequencing		JF	"Trevelline, B. K., T. Nuttle, B. D. Hoenig, N. L. Brouwer, B. A. Porter, and S. C. Latta. 2018. DNA metabarcoding of nestling feces reveals provisioning of aquatic prey and resource partitioning among neotropical migratory songbirds in a riparian habitat. Oecologia 187: 85-98.  "
