"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"	"doi"	"sex"	"age_class"	"within_study_data_source"	"table_fig_number"	"title"	"lastname_author"	"source_year"	"journal"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	2	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	""	"Icteridae"	"Quiscalus"	"Quiscalus quiscula"	"yes"	NA	NA	NA	NA	"Common Grackle"	0.027777778	"Items"	36	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	2	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	""	"Icteridae"	"Molothrus"	"Molothrus ater"	"yes"	NA	NA	NA	NA	"Brown-headed Cowbird"	0.083333333	"Items"	36	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	2	"Animalia"	"Chordata"	"Aves"	""	""	""	""	""	"no"	NA	NA	NA	NA	""	0.055555556	"Items"	36	4	1	"nest debris"	"\"unidentified small bird\""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	2	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Cricetidae"	"Microtus"	"Microtus pennsylvanicus"	"yes"	NA	NA	NA	NA	"Meadow vole"	0.027777778	"Items"	36	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Odonata"	"Anisoptera"	"Corduliidae"	""	""	"yes"	NA	NA	NA	NA	"Dragonfly"	0.05	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	"Caelifera"	"Acrididae"	"Melanoplus"	"Melanoplus femurrubrum"	"yes"	NA	NA	NA	NA	"Red-legged Grasshopper"	0.2875	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	"Ensifera"	"Gryllidae"	""	""	"yes"	NA	NA	NA	NA	"Cricket"	0.0125	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	"Carabidae"	""	""	"yes"	NA	NA	NA	NA	"Ground beetle"	0.425	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Polyphaga"	"Coccinellidae"	""	""	"yes"	NA	NA	NA	NA	"Ladybird beetle"	0.0125	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Polyphaga"	"Scarabaeidae"	""	""	"yes"	NA	NA	NA	NA	"Scarab beetle"	0.0125	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Polyphaga"	"Scarabaeidae"	"Phyllophaga"	""	"yes"	NA	NA	NA	NA	"June beetle"	0.0125	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Polyphaga"	"Cerambycidae"	""	""	"yes"	NA	NA	NA	NA	"Long-horned beetle"	0.05	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"no"	NA	NA	NA	NA	""	0.025	"Items"	80	4	1	"nest debris"	"\"unidentified small beetle\""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Arthropoda"	"Insecta"	"Gastropoda"	""	""	""	""	"yes"	NA	NA	NA	NA	"Snail"	0.0125	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Chordata"	"Aves"	"Charadriiformes"	""	"Scolopacidae"	"Capella"	"Capella gallinago"	"yes"	NA	NA	NA	NA	"Common Snipe"	0.0125	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	""	"Sturnidae"	"Sturnus"	"Sturnus vulgaris"	"yes"	NA	NA	NA	NA	"Starling"	0.0125	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	""	"Icteridae"	"Molothrus"	"Molothrus ater"	"yes"	NA	NA	NA	NA	"Brown-headed Cowbird"	0.0125	"Items"	80	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	3	"Animalia"	"Chordata"	"Aves"	""	""	""	""	""	"no"	NA	NA	NA	NA	""	0.0625	"Items"	80	4	1	"nest debris"	"\"unidentified small bird\""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Odonata"	"Anisoptera"	"Corduliidae"	""	""	"yes"	NA	NA	NA	NA	"Dragonfly"	0.114942529	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	"Caelifera"	"Acrididae"	"Melanoplus"	"Melanoplus femurrubrum"	"yes"	NA	NA	NA	NA	"Red-legged Grasshopper"	0.045977011	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	"Caelifera"	"Acrididae"	"Circotettix"	"Circotettix verruculatus"	"yes"	NA	NA	NA	NA	"Band-winged Grasshopper"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	"Ensifera"	"Gryllidae"	""	""	"yes"	NA	NA	NA	NA	"Cricket"	0.022988506	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	"Cicadidae"	""	""	"yes"	NA	NA	NA	NA	"Cicada"	0.114942529	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	"Cicindelidae"	""	""	"yes"	NA	NA	NA	NA	"Tiger beetle"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	"Carabidae"	""	""	"yes"	NA	NA	NA	NA	"Ground beetle"	0.436781609	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Polyphaga"	"Buprestidae"	""	""	"yes"	NA	NA	NA	NA	"Metallic wood-boring beetle"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Polyphaga"	"Scarabaeidae"	"Phyllophaga"	""	"yes"	NA	NA	NA	NA	"June beetle"	0.057471264	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Polyphaga"	"Cerambycidae"	""	""	"yes"	NA	NA	NA	NA	"Long-horned beetle"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Reptilia"	"Squamata"	""	"Colubridae"	"Thamnophis"	"Thamnophis sirtalis"	"yes"	NA	NA	NA	NA	"Eastern garter snake"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Aves"	"Piciformes"	""	"Picidae"	"Colaptes"	"Colaptes auratus"	"yes"	NA	NA	NA	NA	"Common Flicker"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	""	"Mimidae"	"Dumetella"	"Dumetella carolinensis"	"yes"	NA	NA	NA	NA	"Gray Catbird"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	""	"Icteridae"	""	""	"no"	NA	NA	NA	NA	""	0.011494253	"Items"	87	4	1	"nest debris"	"\"red-winged blackbird or brown-headed cowbird\""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	""	""	""	""	"no"	NA	NA	NA	NA	""	0.034482759	"Items"	87	4	1	"nest debris"	"\"red-winged blackbird or starling\""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Aves"	""	""	""	""	""	"no"	NA	NA	NA	NA	""	0.034482759	"Items"	87	4	1	"nest debris"	"\"unidentified small bird\""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Sciuromorpha"	"Sciuridae"	"Tamias"	"Tamias striatus"	"yes"	NA	NA	NA	NA	"Eastern chipmunk"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Cricetidae"	"Microtus"	"Microtus pennsylvanicus"	"yes"	NA	NA	NA	NA	"Meadow vole"	0.022988506	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
"American Kestrel"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Ontario"	"Sudbury"	"deciduous forest;wetland;grassland"	NA	NA	NA	NA	"summer"	4	"Animalia"	"Chordata"	"Mammalia"	"Rodentia"	"Myomorpha"	"Dipodidae"	"Zapus"	"Zapus hudsonius"	"yes"	NA	NA	NA	NA	"Meadow jumping mouse"	0.011494253	"Items"	87	4	1	"nest debris"	""	"MN"	"Young, C. M. and C. G. Blome 1975, Summer feeding habits of kestrels in northern Ontario. Ontario Field Biology 29: 44-49"	NA	NA	NA	"Table"	1	"Summer feeding habits of kestrels in northern Ontario"	"Young"	1975	"Ontario Field Biology"
