Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Orange-crowned Warbler	Oreothlypis celata		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae				Yes	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Orange-crowned Warbler	Oreothlypis celata		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera					No	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Aphididae			Yes	NA	NA	NA	NA	0.37	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera		Curculionidae			Yes	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera					No	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Hymenoptera		Tenthredinidae			Yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Ichneumonidae			Yes	NA	NA	NA	NA	0.12	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	1									No	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Aphididae			Yes	NA	NA	NA	NA	0.32	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Coleoptera		Elateridae			Yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Coleoptera					No	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed forest	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Diptera	Nematocera	Bibionidae			Yes	NA	NA	NA	NA	0.64	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	6	1923	NA	1924	Summer	3	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.7	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	6	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Lepidoptera					No	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	6	1923	NA	1924	Summer	3									No	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Hemiptera					No	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera				No	NA	NA	NA	NA	0.3	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Lepidoptera					No	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	4	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Formicidae			Yes	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	4									No	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.36	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Hemiptera		Cicadellidae			Yes	NA	NA	NA	NA	0.12	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Coleoptera					No	NA	NA	NA	NA	0.04	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Lepidoptera					No	NA	NA	NA	NA	0.47	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen andwillow	7	1923	NA	1924	Summer	5	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Diprionidae			Yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen in clearing	7	1923	NA	1924	Summer	6	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.17	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen in clearing	7	1923	NA	1924	Summer	6	Animalia	Arthropoda	Insecta	Hemiptera		Lygaeidae			Yes	NA	NA	NA	NA	0.02	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen in clearing	7	1923	NA	1924	Summer	6	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Aphididae			Yes	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen in clearing	7	1923	NA	1924	Summer	6	Animalia	Arthropoda	Insecta	Coleoptera					No	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Aspen in clearing	7	1923	NA	1924	Summer	6	Animalia	Arthropoda	Insecta	Lepidoptera					No	NA	NA	NA	NA	0.7	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed Forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed Forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Coleoptera		Cantharidae			Yes	NA	NA	NA	NA	0.08	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed Forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Coleoptera	Doscillidae				yes	NA	NA	NA	NA	0.01	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed Forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Coleoptera					No	NA	NA	NA	NA	0.11	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Nashville Warbler	Oerothlypis ruficapilla		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Mixed Forest	7	1923	NA	1924	Summer	7	Animalia	Arthropoda	Insecta	Lepidoptera					No	NA	NA	NA	NA	0.7	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.15	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Aphididae			Yes	NA	NA	NA	NA	0.7	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Coleoptera					No	NA	NA	NA	NA	0.05	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	1	Animalia	Arthropoda	Insecta	Lepidoptera					No	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.04	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hemiptera	Homoptera	Aphididae			Yes	NA	NA	NA	NA	0.6	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Coleoptera		Elateridae			Yes	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Coleoptera					No	NA	NA	NA	NA	0.2	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Lepidoptera					No	NA	NA	NA	NA	0.1	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	6	1923	NA	1924	Summer	2	Animalia	Arthropoda	Insecta	Hymenoptera					No	NA	NA	NA	NA	0.03	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Arachnida	Araneae		Araneidae			No	NA	NA	NA	NA	0.41	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Coleoptera		Cantharidae			Yes	NA	NA	NA	NA	0.17	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Diptera					No	NA	NA	NA	NA	0.17	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Ichneumonidae			Yes	NA	NA	NA	NA	0.08	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
Yellow Warbler	Setophaga petechia		Parulidae	Clements_Taxonomy_v2018_NorthAmerica	NA	NA	NA	NA	NA	Ontario	Lake Nipigon	Alder and willow	7	1923	NA	1924	Summer	3	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Formicidae			Yes	NA	NA	NA	NA	0.17	Wt_or_Vol	NA	1	1	stomach contents		GN	"Kendeigh, S. C. 1947. Bird popultaion studies in the coniferous forest biome during a spruce budworm outbreak. Biological Bulletin No. 1, Department of Lands and Forests, Ontario, Canada. "
